"imageid	label"	label
"29912	Watches"	Watches
"4583	Bags"	Bags
"59986	Others"	Others
"24291	Topwear"	Topwear
"42025	Shoes"	Shoes
"36129	Wallets"	Wallets
"49155	Makeup"	Makeup
"8380	Topwear"	Topwear
"25460	Shoes"	Shoes
"38151	Topwear"	Topwear
"8498	Bottomwear"	Bottomwear
"2265	Topwear"	Topwear
"33815	Bottomwear"	Bottomwear
"5001	Bottomwear"	Bottomwear
"9722	Topwear"	Topwear
"32414	Topwear"	Topwear
"29199	Others"	Others
"59983	Others"	Others
"13485	Shoes"	Shoes
"34768	Bags"	Bags
"29077	Others"	Others
"11712	Topwear"	Topwear
"9915	Bags"	Bags
"32401	Topwear"	Topwear
"12194	Topwear"	Topwear
"29187	Topwear"	Topwear
"55318	Others"	Others
"49621	Shoes"	Shoes
"58872	Others"	Others
"54945	Topwear"	Topwear
"18778	Others"	Others
"25823	Topwear"	Topwear
"49938	Innerwear"	Innerwear
"9686	Topwear"	Topwear
"7453	Topwear"	Topwear
"6932	Topwear"	Topwear
"55789	Others"	Others
"31890	Others"	Others
"9782	Bottomwear"	Bottomwear
"1782	Shoes"	Shoes
"52775	Wallets"	Wallets
"9263	Topwear"	Topwear
"31784	Topwear"	Topwear
"11606	Topwear"	Topwear
"40183	Topwear"	Topwear
"59403	Topwear"	Topwear
"10580	Watches"	Watches
"59257	Watches"	Watches
"18837	Others"	Others
"4138	Shoes"	Shoes
"12770	Topwear"	Topwear
"37728	Topwear"	Topwear
"6814	Shoes"	Shoes
"34542	Shoes"	Shoes
"8316	Topwear"	Topwear
"46951	Fragrance"	Fragrance
"22726	Shoes"	Shoes
"28978	Others"	Others
"47455	Shoes"	Shoes
"26209	Fragrance"	Fragrance
"10351	Bottomwear"	Bottomwear
"30564	Eyewear"	Eyewear
"9036	Shoes"	Shoes
"51460	Topwear"	Topwear
"10573	Topwear"	Topwear
"25120	Bags"	Bags
"56033	Others"	Others
"44757	Shoes"	Shoes
"7179	Bottomwear"	Bottomwear
"3205	Topwear"	Topwear
"8661	Eyewear"	Eyewear
"3950	Topwear"	Topwear
"30410	Bottomwear"	Bottomwear
"19275	Watches"	Watches
"5265	Bags"	Bags
"22694	Sandal"	Sandal
"25947	Others"	Others
"18835	Others"	Others
"45774	Fragrance"	Fragrance
"46258	Topwear"	Topwear
"8795	Topwear"	Topwear
"26176	Shoes"	Shoes
"57555	Others"	Others
"22501	Shoes"	Shoes
"2291	Topwear"	Topwear
"49605	Shoes"	Shoes
"56909	Shoes"	Shoes
"27505	Innerwear"	Innerwear
"57974	Others"	Others
"52383	Others"	Others
"51090	Others"	Others
"42823	Innerwear"	Innerwear
"30313	Topwear"	Topwear
"47260	Innerwear"	Innerwear
"44807	Topwear"	Topwear
"14134	Bottomwear"	Bottomwear
"22649	Bags"	Bags
"48138	Wallets"	Wallets
"2207	Topwear"	Topwear
"23151	Topwear"	Topwear
"59966	Others"	Others
"52084	Topwear"	Topwear
"4413	Topwear"	Topwear
"46775	Fragrance"	Fragrance
"20168	Topwear"	Topwear
"21810	Wallets"	Wallets
"56473	Others"	Others
"58620	Jewellery"	Jewellery
"59797	Topwear"	Topwear
"2503	Shoes"	Shoes
"34381	Topwear"	Topwear
"12893	Shoes"	Shoes
"47079	Bottomwear"	Bottomwear
"30682	Eyewear"	Eyewear
"16400	Topwear"	Topwear
"34428	Topwear"	Topwear
"51646	Watches"	Watches
"8553	Topwear"	Topwear
"16368	Bottomwear"	Bottomwear
"48231	Eyewear"	Eyewear
"33139	Topwear"	Topwear
"2172	Topwear"	Topwear
"40382	Topwear"	Topwear
"20030	Topwear"	Topwear
"55373	Others"	Others
"25496	Others"	Others
"7165	Topwear"	Topwear
"50145	Shoes"	Shoes
"19124	Others"	Others
"7559	Topwear"	Topwear
"20079	Innerwear"	Innerwear
"7001	Topwear"	Topwear
"49433	Shoes"	Shoes
"39163	Topwear"	Topwear
"59338	Shoes"	Shoes
"6036	Topwear"	Topwear
"9151	Topwear"	Topwear
"19145	Topwear"	Topwear
"25768	Topwear"	Topwear
"39811	Bottomwear"	Bottomwear
"30517	Innerwear"	Innerwear
"10704	Watches"	Watches
"13343	Bottomwear"	Bottomwear
"15264	Shoes"	Shoes
"36657	Bags"	Bags
"58476	Wallets"	Wallets
"13288	Bottomwear"	Bottomwear
"33899	Watches"	Watches
"21235	Topwear"	Topwear
"4218	Topwear"	Topwear
"22943	Watches"	Watches
"59099	Innerwear"	Innerwear
"5296	Sandal"	Sandal
"15766	Innerwear"	Innerwear
"48846	Jewellery"	Jewellery
"43613	Topwear"	Topwear
"17562	Topwear"	Topwear
"56529	Others"	Others
"9362	Others"	Others
"57184	Topwear"	Topwear
"42820	Innerwear"	Innerwear
"7939	Topwear"	Topwear
"23580	Fragrance"	Fragrance
"46049	Jewellery"	Jewellery
"53698	Bags"	Bags
"25853	Topwear"	Topwear
"37724	Topwear"	Topwear
"18439	Bags"	Bags
"36311	Topwear"	Topwear
"31096	Topwear"	Topwear
"50046	Innerwear"	Innerwear
"2193	Bottomwear"	Bottomwear
"4791	Topwear"	Topwear
"14027	Topwear"	Topwear
"50617	Innerwear"	Innerwear
"47413	Bags"	Bags
"38678	Wallets"	Wallets
"6323	Others"	Others
"39973	Shoes"	Shoes
"23825	Others"	Others
"17142	Bags"	Bags
"53614	Watches"	Watches
"50586	Innerwear"	Innerwear
"39783	Topwear"	Topwear
"55250	Makeup"	Makeup
"58189	Bags"	Bags
"24540	Topwear"	Topwear
"44102	Fragrance"	Fragrance
"43614	Topwear"	Topwear
"37432	Bags"	Bags
"31221	Bottomwear"	Bottomwear
"55944	Others"	Others
"23330	Topwear"	Topwear
"17975	Sandal"	Sandal
"51763	Shoes"	Shoes
"46122	Jewellery"	Jewellery
"52759	Bags"	Bags
"59296	Topwear"	Topwear
"17215	Eyewear"	Eyewear
"20947	Others"	Others
"36044	Bags"	Bags
"24240	Topwear"	Topwear
"12774	Topwear"	Topwear
"30667	Eyewear"	Eyewear
"13247	Bottomwear"	Bottomwear
"46703	Fragrance"	Fragrance
"19400	Topwear"	Topwear
"40482	Shoes"	Shoes
"1996	Topwear"	Topwear
"15494	Shoes"	Shoes
"56954	Shoes"	Shoes
"9127	Shoes"	Shoes
"30310	Topwear"	Topwear
"31434	Bottomwear"	Bottomwear
"24908	Topwear"	Topwear
"17029	Others"	Others
"44596	Others"	Others
"18041	Bags"	Bags
"24068	Topwear"	Topwear
"38992	Topwear"	Topwear
"53139	Shoes"	Shoes
"22862	Shoes"	Shoes
"30262	Shoes"	Shoes
"10081	Shoes"	Shoes
"50741	Shoes"	Shoes
"38458	Bags"	Bags
"17673	Shoes"	Shoes
"44841	Topwear"	Topwear
"39983	Shoes"	Shoes
"17887	Innerwear"	Innerwear
"36788	Watches"	Watches
"19788	Topwear"	Topwear
"56175	Makeup"	Makeup
"28433	Watches"	Watches
"32470	Topwear"	Topwear
"14303	Topwear"	Topwear
"17066	Others"	Others
"21299	Eyewear"	Eyewear
"6162	Topwear"	Topwear
"16316	Topwear"	Topwear
"41625	Bottomwear"	Bottomwear
"38564	Others"	Others
"25366	Innerwear"	Innerwear
"14333	Shoes"	Shoes
"52119	Topwear"	Topwear
"27087	Topwear"	Topwear
"24411	Shoes"	Shoes
"14806	Bags"	Bags
"3644	Shoes"	Shoes
"43850	Jewellery"	Jewellery
"12746	Others"	Others
"17635	Others"	Others
"18016	Others"	Others
"4796	Bottomwear"	Bottomwear
"47151	Bottomwear"	Bottomwear
"13851	Topwear"	Topwear
"9510	Bottomwear"	Bottomwear
"10797	Topwear"	Topwear
"4259	Topwear"	Topwear
"4474	Shoes"	Shoes
"34276	Topwear"	Topwear
"1558	Others"	Others
"10033	Bottomwear"	Bottomwear
"33495	Bottomwear"	Bottomwear
"30792	Others"	Others
"11373	Topwear"	Topwear
"34039	Topwear"	Topwear
"37302	Watches"	Watches
"38332	Topwear"	Topwear
"50535	Innerwear"	Innerwear
"7540	Topwear"	Topwear
"45759	Fragrance"	Fragrance
"42933	Bags"	Bags
"57654	Others"	Others
"5720	Topwear"	Topwear
"12789	Topwear"	Topwear
"31283	Topwear"	Topwear
"58188	Bags"	Bags
"3353	Topwear"	Topwear
"1972	Topwear"	Topwear
"4485	Shoes"	Shoes
"56388	Fragrance"	Fragrance
"52581	Bags"	Bags
"12975	Shoes"	Shoes
"1847	Topwear"	Topwear
"11551	Topwear"	Topwear
"36515	Others"	Others
"3066	Topwear"	Topwear
"28520	Bottomwear"	Bottomwear
"43885	Shoes"	Shoes
"33355	Shoes"	Shoes
"57479	Shoes"	Shoes
"59783	Jewellery"	Jewellery
"43790	Jewellery"	Jewellery
"38487	Others"	Others
"46917	Fragrance"	Fragrance
"20246	Topwear"	Topwear
"57738	Makeup"	Makeup
"33383	Wallets"	Wallets
"35427	Shoes"	Shoes
"23168	Topwear"	Topwear
"27105	Topwear"	Topwear
"18843	Topwear"	Topwear
"37926	Topwear"	Topwear
"32242	Topwear"	Topwear
"4995	Shoes"	Shoes
"38650	Shoes"	Shoes
"40664	Topwear"	Topwear
"32538	Fragrance"	Fragrance
"55278	Makeup"	Makeup
"34409	Topwear"	Topwear
"9611	Topwear"	Topwear
"28371	Eyewear"	Eyewear
"4992	Others"	Others
"39355	Watches"	Watches
"22621	Topwear"	Topwear
"51636	Watches"	Watches
"28712	Topwear"	Topwear
"36891	Others"	Others
"7678	Others"	Others
"52094	Topwear"	Topwear
"50466	Innerwear"	Innerwear
"27586	Topwear"	Topwear
"16733	Others"	Others
"27994	Innerwear"	Innerwear
"46526	Watches"	Watches
"9035	Shoes"	Shoes
"15182	Topwear"	Topwear
"32865	Bags"	Bags
"55784	Shoes"	Shoes
"17810	Topwear"	Topwear
"31464	Bottomwear"	Bottomwear
"5419	Topwear"	Topwear
"34313	Others"	Others
"43487	Topwear"	Topwear
"42801	Shoes"	Shoes
"47579	Shoes"	Shoes
"14036	Topwear"	Topwear
"5475	Others"	Others
"50957	Bottomwear"	Bottomwear
"20890	Shoes"	Shoes
"45777	Others"	Others
"57886	Others"	Others
"46927	Fragrance"	Fragrance
"24257	Shoes"	Shoes
"34443	Topwear"	Topwear
"3412	Topwear"	Topwear
"4594	Bags"	Bags
"2572	Bottomwear"	Bottomwear
"54168	Jewellery"	Jewellery
"8555	Topwear"	Topwear
"39302	Shoes"	Shoes
"5915	Shoes"	Shoes
"6706	Topwear"	Topwear
"7866	Shoes"	Shoes
"25639	Watches"	Watches
"45947	Topwear"	Topwear
"6954	Topwear"	Topwear
"46541	Watches"	Watches
"34493	Bottomwear"	Bottomwear
"39545	Others"	Others
"49462	Shoes"	Shoes
"12737	Others"	Others
"33273	Bottomwear"	Bottomwear
"35045	Topwear"	Topwear
"53119	Topwear"	Topwear
"54572	Topwear"	Topwear
"36263	Others"	Others
"41589	Topwear"	Topwear
"22190	Shoes"	Shoes
"57188	Topwear"	Topwear
"23822	Others"	Others
"54141	Shoes"	Shoes
"22004	Bags"	Bags
"19030	Shoes"	Shoes
"24114	Others"	Others
"18979	Topwear"	Topwear
"23328	Topwear"	Topwear
"28362	Eyewear"	Eyewear
"39547	Others"	Others
"51654	Watches"	Watches
"7162	Topwear"	Topwear
"22715	Shoes"	Shoes
"10406	Others"	Others
"54188	Innerwear"	Innerwear
"44875	Topwear"	Topwear
"10363	Topwear"	Topwear
"5046	Shoes"	Shoes
"9377	Others"	Others
"28383	Eyewear"	Eyewear
"42961	Others"	Others
"9502	Topwear"	Topwear
"12040	Topwear"	Topwear
"5350	Shoes"	Shoes
"58202	Others"	Others
"19391	Topwear"	Topwear
"31854	Watches"	Watches
"19800	Topwear"	Topwear
"50703	Topwear"	Topwear
"46025	Jewellery"	Jewellery
"12057	Topwear"	Topwear
"16298	Topwear"	Topwear
"15791	Innerwear"	Innerwear
"22076	Topwear"	Topwear
"21016	Wallets"	Wallets
"33403	Bags"	Bags
"41475	Shoes"	Shoes
"5679	Shoes"	Shoes
"3556	Shoes"	Shoes
"13498	Topwear"	Topwear
"34246	Topwear"	Topwear
"44716	Others"	Others
"59657	Others"	Others
"49590	Shoes"	Shoes
"40506	Watches"	Watches
"14297	Topwear"	Topwear
"18417	Shoes"	Shoes
"42623	Jewellery"	Jewellery
"46434	Watches"	Watches
"56424	Makeup"	Makeup
"20073	Fragrance"	Fragrance
"17010	Shoes"	Shoes
"10011	Bottomwear"	Bottomwear
"19098	Topwear"	Topwear
"36315	Topwear"	Topwear
"11281	Bottomwear"	Bottomwear
"19644	Topwear"	Topwear
"28570	Topwear"	Topwear
"53042	Others"	Others
"26693	Bags"	Bags
"20260	Topwear"	Topwear
"56290	Innerwear"	Innerwear
"31634	Topwear"	Topwear
"17754	Topwear"	Topwear
"38172	Eyewear"	Eyewear
"5347	Shoes"	Shoes
"48175	Bags"	Bags
"57586	Others"	Others
"30955	Topwear"	Topwear
"23268	Watches"	Watches
"13641	Shoes"	Shoes
"2165	Topwear"	Topwear
"45161	Watches"	Watches
"52028	Topwear"	Topwear
"16978	Others"	Others
"41900	Fragrance"	Fragrance
"24743	Shoes"	Shoes
"3523	Topwear"	Topwear
"4621	Topwear"	Topwear
"10398	Watches"	Watches
"22189	Shoes"	Shoes
"7058	Bags"	Bags
"18133	Innerwear"	Innerwear
"58987	Fragrance"	Fragrance
"9586	Bags"	Bags
"4816	Topwear"	Topwear
"38547	Shoes"	Shoes
"13163	Shoes"	Shoes
"17143	Bags"	Bags
"35887	Topwear"	Topwear
"31914	Bags"	Bags
"57557	Others"	Others
"20978	Others"	Others
"38696	Bags"	Bags
"5389	Shoes"	Shoes
"54872	Jewellery"	Jewellery
"7964	Topwear"	Topwear
"38035	Watches"	Watches
"37064	Others"	Others
"8982	Shoes"	Shoes
"32963	Topwear"	Topwear
"4910	Topwear"	Topwear
"48210	Eyewear"	Eyewear
"10110	Shoes"	Shoes
"22569	Topwear"	Topwear
"28944	Bottomwear"	Bottomwear
"39663	Shoes"	Shoes
"31838	Watches"	Watches
"13856	Topwear"	Topwear
"44511	Sandal"	Sandal
"49106	Others"	Others
"3798	Shoes"	Shoes
"55479	Others"	Others
"15025	Others"	Others
"49616	Shoes"	Shoes
"16023	Topwear"	Topwear
"57575	Others"	Others
"45263	Watches"	Watches
"53068	Bags"	Bags
"57405	Innerwear"	Innerwear
"49012	Jewellery"	Jewellery
"18969	Topwear"	Topwear
"26619	Shoes"	Shoes
"14050	Topwear"	Topwear
"40148	Others"	Others
"48101	Topwear"	Topwear
"10335	Topwear"	Topwear
"48368	Topwear"	Topwear
"6488	Topwear"	Topwear
"16640	Topwear"	Topwear
"38011	Watches"	Watches
"25292	Bags"	Bags
"49861	Watches"	Watches
"15122	Bottomwear"	Bottomwear
"57216	Bottomwear"	Bottomwear
"13896	Shoes"	Shoes
"32582	Others"	Others
"8075	Shoes"	Shoes
"1857	Topwear"	Topwear
"39914	Bags"	Bags
"34133	Wallets"	Wallets
"36900	Watches"	Watches
"27702	Bags"	Bags
"22932	Watches"	Watches
"51354	Bottomwear"	Bottomwear
"52054	Topwear"	Topwear
"1863	Topwear"	Topwear
"56646	Topwear"	Topwear
"34601	Innerwear"	Innerwear
"20152	Topwear"	Topwear
"47510	Innerwear"	Innerwear
"3579	Shoes"	Shoes
"44638	Shoes"	Shoes
"44207	Others"	Others
"43170	Watches"	Watches
"44784	Shoes"	Shoes
"26831	Bottomwear"	Bottomwear
"53023	Others"	Others
"33780	Others"	Others
"19714	Topwear"	Topwear
"7741	Shoes"	Shoes
"48626	Jewellery"	Jewellery
"44882	Bottomwear"	Bottomwear
"37132	Topwear"	Topwear
"55205	Others"	Others
"32834	Shoes"	Shoes
"34018	Topwear"	Topwear
"52305	Jewellery"	Jewellery
"32567	Bottomwear"	Bottomwear
"8315	Topwear"	Topwear
"7876	Shoes"	Shoes
"30690	Shoes"	Shoes
"33205	Topwear"	Topwear
"19176	Topwear"	Topwear
"18799	Bags"	Bags
"16973	Sandal"	Sandal
"16408	Topwear"	Topwear
"12321	Topwear"	Topwear
"27785	Wallets"	Wallets
"38970	Topwear"	Topwear
"50350	Topwear"	Topwear
"54957	Topwear"	Topwear
"27356	Topwear"	Topwear
"43638	Topwear"	Topwear
"44971	Watches"	Watches
"9340	Topwear"	Topwear
"12009	Topwear"	Topwear
"57982	Topwear"	Topwear
"10027	Topwear"	Topwear
"6213	Topwear"	Topwear
"7456	Topwear"	Topwear
"43655	Others"	Others
"30477	Innerwear"	Innerwear
"56019	Others"	Others
"45850	Topwear"	Topwear
"7484	Topwear"	Topwear
"51576	Watches"	Watches
"3920	Bottomwear"	Bottomwear
"28961	Topwear"	Topwear
"13956	Topwear"	Topwear
"2678	Topwear"	Topwear
"6254	Topwear"	Topwear
"9798	Topwear"	Topwear
"19222	Others"	Others
"59912	Topwear"	Topwear
"45781	Topwear"	Topwear
"43748	Jewellery"	Jewellery
"35004	Others"	Others
"50774	Shoes"	Shoes
"30828	Bottomwear"	Bottomwear
"2374	Shoes"	Shoes
"6756	Shoes"	Shoes
"56664	Shoes"	Shoes
"43936	Shoes"	Shoes
"57633	Others"	Others
"26713	Topwear"	Topwear
"4510	Shoes"	Shoes
"23005	Topwear"	Topwear
"36513	Others"	Others
"37334	Watches"	Watches
"59145	Shoes"	Shoes
"34746	Shoes"	Shoes
"17076	Others"	Others
"32370	Watches"	Watches
"53461	Innerwear"	Innerwear
"40478	Sandal"	Sandal
"50382	Bottomwear"	Bottomwear
"15348	Topwear"	Topwear
"50162	Shoes"	Shoes
"34021	Topwear"	Topwear
"41679	Shoes"	Shoes
"14353	Shoes"	Shoes
"24467	Shoes"	Shoes
"56522	Others"	Others
"50167	Shoes"	Shoes
"15935	Others"	Others
"46579	Watches"	Watches
"13839	Watches"	Watches
"16506	Bottomwear"	Bottomwear
"35191	Bags"	Bags
"34136	Wallets"	Wallets
"9289	Topwear"	Topwear
"21422	Topwear"	Topwear
"33303	Topwear"	Topwear
"14035	Topwear"	Topwear
"22990	Others"	Others
"40695	Others"	Others
"11208	Watches"	Watches
"42313	Others"	Others
"18941	Topwear"	Topwear
"37320	Watches"	Watches
"10506	Topwear"	Topwear
"39229	Topwear"	Topwear
"29168	Topwear"	Topwear
"38205	Eyewear"	Eyewear
"38184	Eyewear"	Eyewear
"25779	Topwear"	Topwear
"19486	Innerwear"	Innerwear
"25498	Others"	Others
"18966	Topwear"	Topwear
"12637	Topwear"	Topwear
"43831	Jewellery"	Jewellery
"9926	Bags"	Bags
"5169	Topwear"	Topwear
"5315	Shoes"	Shoes
"13152	Topwear"	Topwear
"40935	Topwear"	Topwear
"14541	Topwear"	Topwear
"45005	Watches"	Watches
"30799	Topwear"	Topwear
"2970	Topwear"	Topwear
"31944	Shoes"	Shoes
"31923	Bags"	Bags
"10054	Topwear"	Topwear
"15114	Bottomwear"	Bottomwear
"38379	Others"	Others
"21580	Topwear"	Topwear
"12128	Topwear"	Topwear
"56971	Shoes"	Shoes
"54408	Bags"	Bags
"22228	Topwear"	Topwear
"9108	Shoes"	Shoes
"33460	Others"	Others
"49533	Bags"	Bags
"9565	Topwear"	Topwear
"28506	Bottomwear"	Bottomwear
"37607	Topwear"	Topwear
"20687	Shoes"	Shoes
"25999	Fragrance"	Fragrance
"39543	Innerwear"	Innerwear
"20963	Bags"	Bags
"28463	Bottomwear"	Bottomwear
"22536	Shoes"	Shoes
"57589	Others"	Others
"47503	Innerwear"	Innerwear
"3641	Shoes"	Shoes
"24394	Topwear"	Topwear
"4376	Topwear"	Topwear
"23249	Shoes"	Shoes
"6272	Topwear"	Topwear
"26720	Topwear"	Topwear
"28979	Others"	Others
"20166	Topwear"	Topwear
"12072	Topwear"	Topwear
"1582	Bottomwear"	Bottomwear
"47991	Watches"	Watches
"37199	Bottomwear"	Bottomwear
"6139	Sandal"	Sandal
"9691	Topwear"	Topwear
"55574	Makeup"	Makeup
"46750	Fragrance"	Fragrance
"34618	Innerwear"	Innerwear
"43798	Jewellery"	Jewellery
"42164	Topwear"	Topwear
"42392	Topwear"	Topwear
"17468	Innerwear"	Innerwear
"8908	Shoes"	Shoes
"27091	Topwear"	Topwear
"31955	Shoes"	Shoes
"27012	Bottomwear"	Bottomwear
"45211	Watches"	Watches
"45008	Watches"	Watches
"35910	Bags"	Bags
"48544	Others"	Others
"29507	Watches"	Watches
"46467	Watches"	Watches
"52907	Others"	Others
"12616	Topwear"	Topwear
"18896	Others"	Others
"19430	Bottomwear"	Bottomwear
"30723	Topwear"	Topwear
"19387	Shoes"	Shoes
"25440	Shoes"	Shoes
"31843	Watches"	Watches
"35525	Shoes"	Shoes
"34111	Topwear"	Topwear
"25753	Others"	Others
"57209	Bottomwear"	Bottomwear
"20254	Topwear"	Topwear
"48237	Eyewear"	Eyewear
"48851	Jewellery"	Jewellery
"48141	Wallets"	Wallets
"36381	Others"	Others
"53994	Bags"	Bags
"3836	Sandal"	Sandal
"30707	Bags"	Bags
"38676	Others"	Others
"48005	Watches"	Watches
"59258	Watches"	Watches
"15908	Topwear"	Topwear
"32002	Others"	Others
"45023	Watches"	Watches
"12462	Topwear"	Topwear
"12483	Shoes"	Shoes
"45020	Watches"	Watches
"50852	Others"	Others
"14988	Topwear"	Topwear
"43113	Fragrance"	Fragrance
"52439	Others"	Others
"42953	Others"	Others
"7625	Others"	Others
"57205	Bottomwear"	Bottomwear
"34470	Bags"	Bags
"48326	Bags"	Bags
"29826	Topwear"	Topwear
"4006	Others"	Others
"6660	Shoes"	Shoes
"10053	Topwear"	Topwear
"21236	Topwear"	Topwear
"6953	Topwear"	Topwear
"10186	Topwear"	Topwear
"22035	Topwear"	Topwear
"53475	Innerwear"	Innerwear
"37551	Others"	Others
"35061	Others"	Others
"51167	Others"	Others
"34140	Wallets"	Wallets
"40050	Topwear"	Topwear
"6918	Topwear"	Topwear
"25628	Watches"	Watches
"12940	Topwear"	Topwear
"27465	Innerwear"	Innerwear
"55322	Others"	Others
"38476	Wallets"	Wallets
"11217	Watches"	Watches
"54976	Others"	Others
"55358	Others"	Others
"29639	Topwear"	Topwear
"46729	Fragrance"	Fragrance
"13909	Sandal"	Sandal
"32517	Sandal"	Sandal
"13350	Bottomwear"	Bottomwear
"30023	Watches"	Watches
"45595	Shoes"	Shoes
"1944	Topwear"	Topwear
"39260	Shoes"	Shoes
"44442	Sandal"	Sandal
"37086	Bags"	Bags
"11832	Shoes"	Shoes
"41825	Shoes"	Shoes
"59893	Topwear"	Topwear
"28948	Topwear"	Topwear
"32638	Topwear"	Topwear
"20678	Shoes"	Shoes
"6219	Topwear"	Topwear
"38182	Eyewear"	Eyewear
"2658	Bags"	Bags
"30938	Topwear"	Topwear
"50016	Innerwear"	Innerwear
"49978	Innerwear"	Innerwear
"26590	Others"	Others
"22771	Topwear"	Topwear
"56854	Topwear"	Topwear
"41452	Shoes"	Shoes
"18193	Bottomwear"	Bottomwear
"34395	Topwear"	Topwear
"46198	Jewellery"	Jewellery
"51760	Shoes"	Shoes
"11170	Topwear"	Topwear
"16987	Others"	Others
"32508	Sandal"	Sandal
"33336	Shoes"	Shoes
"56844	Bottomwear"	Bottomwear
"15831	Topwear"	Topwear
"45290	Watches"	Watches
"43857	Jewellery"	Jewellery
"30874	Topwear"	Topwear
"3171	Shoes"	Shoes
"26383	Bottomwear"	Bottomwear
"17506	Topwear"	Topwear
"19283	Watches"	Watches
"30189	Bags"	Bags
"22191	Shoes"	Shoes
"16420	Topwear"	Topwear
"19445	Topwear"	Topwear
"5112	Topwear"	Topwear
"46972	Bags"	Bags
"51013	Innerwear"	Innerwear
"57874	Others"	Others
"58060	Jewellery"	Jewellery
"18054	Wallets"	Wallets
"34824	Sandal"	Sandal
"46511	Watches"	Watches
"4412	Topwear"	Topwear
"28030	Innerwear"	Innerwear
"36771	Watches"	Watches
"41699	Others"	Others
"3568	Topwear"	Topwear
"20779	Shoes"	Shoes
"20519	Others"	Others
"8912	Shoes"	Shoes
"59567	Others"	Others
"26627	Sandal"	Sandal
"48081	Topwear"	Topwear
"17896	Topwear"	Topwear
"19733	Topwear"	Topwear
"8818	Topwear"	Topwear
"48035	Watches"	Watches
"53651	Bags"	Bags
"25321	Watches"	Watches
"24892	Topwear"	Topwear
"41865	Sandal"	Sandal
"21703	Watches"	Watches
"9389	Others"	Others
"22354	Topwear"	Topwear
"33498	Bottomwear"	Bottomwear
"38125	Others"	Others
"35893	Topwear"	Topwear
"14704	Topwear"	Topwear
"11981	Shoes"	Shoes
"48855	Jewellery"	Jewellery
"58059	Jewellery"	Jewellery
"29876	Eyewear"	Eyewear
"56269	Others"	Others
"7122	Bags"	Bags
"32774	Topwear"	Topwear
"49101	Others"	Others
"9204	Shoes"	Shoes
"50491	Innerwear"	Innerwear
"44890	Topwear"	Topwear
"13448	Topwear"	Topwear
"15997	Topwear"	Topwear
"58326	Others"	Others
"6471	Topwear"	Topwear
"52632	Bags"	Bags
"30142	Topwear"	Topwear
"30473	Innerwear"	Innerwear
"56725	Topwear"	Topwear
"32403	Topwear"	Topwear
"38621	Topwear"	Topwear
"6381	Shoes"	Shoes
"37280	Topwear"	Topwear
"12714	Shoes"	Shoes
"15674	Bottomwear"	Bottomwear
"19105	Topwear"	Topwear
"13967	Topwear"	Topwear
"32345	Watches"	Watches
"16732	Others"	Others
"4457	Topwear"	Topwear
"43662	Topwear"	Topwear
"5441	Topwear"	Topwear
"2762	Topwear"	Topwear
"50042	Innerwear"	Innerwear
"22216	Topwear"	Topwear
"22142	Shoes"	Shoes
"49696	Others"	Others
"27092	Topwear"	Topwear
"32502	Topwear"	Topwear
"56316	Watches"	Watches
"5215	Topwear"	Topwear
"51520	Watches"	Watches
"3261	Topwear"	Topwear
"4925	Topwear"	Topwear
"4462	Topwear"	Topwear
"39288	Sandal"	Sandal
"43960	Topwear"	Topwear
"48246	Topwear"	Topwear
"36506	Bags"	Bags
"21724	Shoes"	Shoes
"58855	Others"	Others
"2272	Topwear"	Topwear
"22050	Topwear"	Topwear
"25422	Shoes"	Shoes
"12680	Others"	Others
"4638	Shoes"	Shoes
"19934	Others"	Others
"40689	Shoes"	Shoes
"19873	Others"	Others
"31925	Bags"	Bags
"34458	Shoes"	Shoes
"16759	Bags"	Bags
"21520	Bags"	Bags
"11370	Topwear"	Topwear
"20240	Topwear"	Topwear
"31589	Topwear"	Topwear
"13543	Shoes"	Shoes
"11278	Topwear"	Topwear
"22218	Topwear"	Topwear
"21193	Bags"	Bags
"17427	Watches"	Watches
"57613	Others"	Others
"38429	Wallets"	Wallets
"44669	Topwear"	Topwear
"3347	Topwear"	Topwear
"16134	Topwear"	Topwear
"53453	Shoes"	Shoes
"31851	Watches"	Watches
"19999	Topwear"	Topwear
"51390	Innerwear"	Innerwear
"24649	Shoes"	Shoes
"16933	Topwear"	Topwear
"23558	Fragrance"	Fragrance
"22476	Topwear"	Topwear
"12632	Topwear"	Topwear
"34149	Bottomwear"	Bottomwear
"45394	Shoes"	Shoes
"39159	Topwear"	Topwear
"26468	Topwear"	Topwear
"41010	Bottomwear"	Bottomwear
"5934	Shoes"	Shoes
"7517	Topwear"	Topwear
"21597	Topwear"	Topwear
"17129	Bags"	Bags
"6998	Topwear"	Topwear
"18262	Topwear"	Topwear
"13827	Topwear"	Topwear
"40761	Bags"	Bags
"38132	Bags"	Bags
"21466	Topwear"	Topwear
"52653	Bags"	Bags
"39594	Shoes"	Shoes
"25444	Shoes"	Shoes
"47037	Topwear"	Topwear
"57048	Others"	Others
"41765	Topwear"	Topwear
"43109	Fragrance"	Fragrance
"28133	Innerwear"	Innerwear
"12839	Bottomwear"	Bottomwear
"48007	Watches"	Watches
"48519	Topwear"	Topwear
"9956	Topwear"	Topwear
"5797	Topwear"	Topwear
"13494	Topwear"	Topwear
"55086	Others"	Others
"54997	Others"	Others
